speech_id,url,title,author,date,year,word_count,jurisdiction,jurisdiction_category,country_method,institution_alias,inflation_mentioned,inflation_persistence,persistence_pattern,persistence_phrase,policy_clause_count,hawkishness_score,tone_mixedness,tone_signal_strength,tone_valid,tone_label
b5bb9c6553536bb1,https://www.bis.org/review/r971001a.pdf,"Bank of Japan's September review of monetary and economic trends in Japan (Central Bank Articles and Speeches, 22 Sep 97)",Bank of Japan,1997-09-22 00:00:00,1997,1029,Japan,national,institution_alias,Bank of Japan,False,False,,,4,0.47231838,0.94463677,0.63076501,True,balanced
55639fcccf075ae5,https://www.bis.org/review/r970925e.pdf,"Mr. Meyer considers the economic outlook and challenges facing monetary policy (Central Bank Articles and Speeches, 17 Sep 97)",Laurence H Meyer,1997-09-17 00:00:00,1997,4469,United States,national,institution_alias,Federal Reserve System,True,False,,,52,0.52801095,0.94397810,0.57446673,True,balanced
29f194b4174a2b16,https://www.bis.org/review/r970925d.pdf,"Mr. Thiessen looks at the recent economic record in Canada and the challenges ahead for monetary policy (Central Bank Articles and Speeches, 16 Sep 97)",Gordon Thiessen,1997-09-16 00:00:00,1997,2450,Canada,national,institution_alias,Bank of Canada,True,False,,,49,0.49620833,0.99241667,0.60740613,True,balanced
6ac08a23808a5fcd,https://www.bis.org/review/r970925c.pdf,"Mr. Brash looks at economic developments and their bearing on inflationary trends (Central Bank Articles and Speeches, 17 Sep 97)",Donald T Brash,1997-09-17 00:00:00,1997,2178,New Zealand,national,institution_alias,Reserve Bank of New Zealand,True,False,,,44,0.54151403,0.91697193,0.56877108,True,balanced
aba66cb2e47aac12,https://www.bis.org/review/r970925b.pdf,"Mr. Greenspan comments on the importance of technological development and the value of education for economic growth in the United States (Central Bank Articles and Speeches, 12 Sep 97)",Alan Greenspan,1997-09-12 00:00:00,1997,1552,United States,national,institution_alias,Federal Reserve System,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
5cb66ee29fe06195,https://www.bis.org/review/r970925a.pdf,"Mr. Meyer discusses the connection between policy makers and market participants in the United States (Central Bank Articles and Speeches, 12 Sep 97)",Laurence H Meyer,1997-09-12 00:00:00,1997,3244,United States,national,institution_alias,Federal Reserve System,True,False,,,30,0.48527166,0.97054333,0.53421135,True,balanced
ddf70e88fba32a35,https://www.bis.org/review/r970918b.pdf,"Mr. Matsushita reports on a new framework of monetary policy under the new Bank of Japan Law (Central Bank Articles and Speeches, 27 Jun 97)",Masaru Hayami,1997-06-27 00:00:00,1997,6160,Japan,national,institution_alias,Bank of Japan,True,False,,,94,0.41038581,0.82077161,0.38787453,True,dovish
465bcfe7132b4318,https://www.bis.org/review/r970918a.pdf,"Bank of Japan's August review of monetary and economic trends in Japan (Central Bank Articles and Speeches, 26 Aug 97)",Bank of Japan,1997-08-26 00:00:00,1997,1069,Japan,national,institution_alias,Bank of Japan,False,False,,,4,0.36741987,0.73483973,0.72822835,True,dovish
f56a5091b758033c,https://www.bis.org/review/r970916b.pdf,"Mr. Crockett reviews the changing role of central banks (Central Bank Articles and Speeches, 11 Sep 97)",Andrew Crockett,1997-09-11 00:00:00,1997,6428,International,international,institution_alias,Bank for International Settlements,True,False,,,82,0.55844163,0.88311674,0.50914310,True,hawkish
64cefe69cd7edd46,https://www.bis.org/review/r970916a.pdf,"Mr. Grenville discusses the Reserve Bank of Australia and the business cycle (Central Bank Articles and Speeches, 5 Sep 97)",Stephen Grenville,1997-09-05 00:00:00,1997,6961,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,100,0.53501232,0.92997535,0.43504583,True,balanced
436d41b499a69dd5,https://www.bis.org/review/r970912b.pdf,"Mr. Greenspan considers the recent history of the Federal Reserve System's policy process (Central Bank Articles and Speeches, 5 Sep 97)",Alan Greenspan,1997-09-05 00:00:00,1997,4088,United States,national,institution_alias,Federal Reserve System,True,False,,,45,0.59762768,0.80474464,0.50507276,True,hawkish
7fb50b322f29b7b6,https://www.bis.org/review/r970912a.pdf,"Mr. de Swaan discusses the background, advantages and implementation of the core principles for effective banking supervision (Central Bank Articles and Speeches, 1 Sep 97)",Tom de Swaan,1997-09-01 00:00:00,1997,3668,Netherlands,national,institution_alias,Netherlands Bank,True,False,,,2,0.76156011,0.47687978,0.67989515,True,hawkish
5a3f21e10362d4ad,https://www.bis.org/review/r970905d.pdf,"Mr. Brash discusses fluctuations and long-term trends in exchange rates and their effects on export commodities and comments on the Reserve Bank's Monetary Conditions Index (Central Bank Articles and Speeches, 22 Aug 97)",Donald T Brash,1997-08-22 00:00:00,1997,4556,New Zealand,national,institution_alias,Reserve Bank of New Zealand,True,False,,,74,0.53412091,0.93175818,0.58137438,True,balanced
88cc3f0bb3935f8a,https://www.bis.org/review/r970905c.pdf,"Bank of Japan presents summaries of articles published in the August edition of its Quarterly Bulletin (Central Bank Articles and Speeches, 29 Aug 97)",Bank of Japan,1997-08-29 00:00:00,1997,714,Japan,national,institution_alias,Bank of Japan,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
e168d20378240de6,https://www.bis.org/review/r970905b.pdf,Bank of Japan's summary of the annual review of monetary and economic developments in fiscal 1996,Bank of Japan,1997-09-04 22:00:00,1997,1932,Japan,national,institution_alias,Bank of Japan,False,False,,,11,0.47047909,0.94095818,0.65342997,True,balanced
f5bdffc6bad334f9,https://www.bis.org/review/r970905a.pdf,"Mr. Stals reports on major economic developments in South Africa over the past twelve months (Central Bank Articles and Speeches, 26 Aug 97)",Chris Stals,1997-08-26 00:00:00,1997,7192,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,67,0.50451621,0.99096759,0.56968998,True,balanced
59776ed27445cdcd,https://www.bis.org/review/r970829b.pdf,"Mr. Reddy reports on the dilemmas of exchange rate management in India (Central Bank Articles and Speeches, 15 Aug 97)",Y V Reddy,1997-08-15 00:00:00,1997,4289,India,national,institution_alias,Reserve Bank of India,True,False,,,21,0.53934416,0.92131169,0.48857595,True,balanced
9dc99922a60b87a6,https://www.bis.org/review/r970829a.pdf,"Mr. Reddy discusses gold banking in India (Central Bank Articles and Speeches, 2 Aug 97)",Y V Reddy,1997-08-02 00:00:00,1997,4092,India,national,institution_alias,Reserve Bank of India,True,False,,,2,0.39698222,0.79396445,0.69856706,True,dovish
a71b275b04e96f18,https://www.bis.org/review/r970819.pdf,"Mr. Macfarlane discusses monetary policy and economic growth in Australia (Central Bank Articles and Speeches, 12 Aug 97)",Ian J Macfarlane,1997-08-12 00:00:00,1997,3555,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,46,0.52323990,0.95352020,0.58500465,True,balanced
48a361bca114e26c,https://www.bis.org/review/r970806d.pdf,"Mr. Kelley describes the Federal Reserve System's efforts to address the Year 2000 computer systems problem (Central Bank Articles and Speeches, 30 Jul 97)","Edward W Kelley, Jr",1997-07-30 00:00:00,1997,4067,United States,national,speaker_fallback,,False,False,,,1,0.44206764,0.88413528,0.43557594,True,dovish
ec8eb808dcaf8eec,https://www.bis.org/review/r970806c.pdf,"Mr. Meyer gives his views on the conduct of monetary policy in the United States (Central Bank Articles and Speeches, 23 Jul 97)",Laurence H Meyer,1997-07-23 00:00:00,1997,4048,United States,national,institution_alias,Federal Reserve System,True,False,,,65,0.62060996,0.75878008,0.54174418,True,hawkish
2c9be0f0fffbe55f,https://www.bis.org/review/r970806b.pdf,"Ms. Rivlin discusses the Federal Reserve's planning process and the efforts being made to improve performance (Central Bank Articles and Speeches, 29 Jul 97)",Alice M Rivlin,1997-07-29 00:00:00,1997,2306,United States,national,institution_alias,Federal Reserve System,False,False,,,5,0.43129587,0.86259175,0.29685511,True,dovish
355b1e422464bb6d,https://www.bis.org/review/r970806a.pdf,"Ms. Rivlin reports on the positive performance of the US economy and the policies needed to sustain growth in the future (Central Bank Articles and Speeches, 23 Jul 97)",Alice M Rivlin,1997-07-23 00:00:00,1997,2785,United States,national,institution_alias,Federal Reserve System,True,False,,,34,0.49634775,0.99269550,0.63263525,True,balanced
8b7e663f3b560da6,https://www.bis.org/review/r970731d.pdf,"Mr. Thompson discusses the many faces of risk in banking in Australia (Central Bank Articles and Speeches, 12 Jun 97)",Graeme J. Thompson,1997-06-12 00:00:00,1997,3155,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,4,0.33266872,0.66533743,0.50903120,True,dovish
44d0ef0ee0103b16,https://www.bis.org/review/r970731c.pdf,Bank of Japan presents its quarterly economic outlook for summer 1997,Bank of Japan,1997-07-30 22:00:00,1997,987,Japan,national,institution_alias,Bank of Japan,False,False,,,5,0.37888245,0.75776489,0.64830396,True,dovish
9be7c0b60686bc63,https://www.bis.org/review/r970731b.pdf,"Mr. Greenspan presents the views of the Federal Reserve in its semi-annual Humphrey-Hawkins report on monetary policy (Central Bank Articles and Speeches, 22 Jul 97)",Alan Greenspan,1997-07-22 00:00:00,1997,5360,United States,national,institution_alias,Federal Reserve System,True,False,,,50,0.51050046,0.97899908,0.60051712,True,balanced
7127b675c96045e0,https://www.bis.org/review/r970731a.pdf,Bank of France reports industrial output continued to make progress in June 1997,Bank of France,1997-07-30 22:00:00,1997,362,France,national,institution_alias,Bank of France,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
334caa758f4ad1bb,https://www.bis.org/review/r970725d.pdf,"Mr. Stals considers the issues of the relaxation of exchange controls and raising finance on the foreign bond market (Central Bank Articles and Speeches, 16 Jul 97)",Chris Stals,1997-07-16 00:00:00,1997,1732,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,4,0.50313473,0.99373054,0.63767107,True,balanced
063f047e12e2fc38,https://www.bis.org/review/r970725c.pdf,"Mr. Stals looks at the future of financial co-operation in Southern Africa (Central Bank Articles and Speeches, 10 Jul 97)",Chris Stals,1997-07-10 00:00:00,1997,1874,South Africa,national,institution_alias,South African Reserve Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
dac1cda81ca7cd19,https://www.bis.org/review/r970725b.pdf,"Ms. Phillips discusses the changing financial landscape and umbrella supervision in the United States (Central Bank Articles and Speeches, 18 Jun 97)",Susan M Phillips,1997-06-18 00:00:00,1997,3032,United States,national,institution_alias,Federal Reserve System,False,False,,,1,0.53035942,0.93928116,0.37717904,True,balanced
791846256ca429a3,https://www.bis.org/review/r970725a.pdf,"Mr. Heikensten looks at the prospects for the Swedish economy against the background of the central bank's monetary policy (Central Bank Articles and Speeches, 15 Jun 97)",Lars Heikensten,1997-06-15 00:00:00,1997,3575,Sweden,national,speaker_fallback,,True,False,,,85,0.47394235,0.94788469,0.59622345,True,balanced
668664d8829a99e1,https://www.bis.org/review/r970707b.pdf,"Mr. Davies looks at the tasks of the UK's new Securities and Investments Board and how it will affect the business community (Central Bank Articles and Speeches, 4 Jun 97)",Mervyn King,1997-06-04 00:00:00,1997,3549,United Kingdom,national,institution_alias,Bank of England,False,False,,,7,0.44172109,0.88344218,0.56989771,True,dovish
f88ec795a8d77736,https://www.bis.org/review/r970707a.pdf,"Mr. Lamfalussy reflects on the possibilities and constraints of monetary policy against the background of price stability in Europe (Central Bank Articles and Speeches, 30 Jun 97)",Alexandre Lamfalussy,1997-06-30 00:00:00,1997,1703,European Union,supranational,institution_alias,European Monetary Institute,True,False,,,30,0.44805934,0.89611868,0.48387873,True,dovish
09a50e7a9cea9973,https://www.bis.org/review/r970701d.pdf,"Bank of Japan's June review of monetary and economic trends in Japan (Central Bank Articles and Speeches, 20 Jun 97)",Bank of Japan,1997-06-20 00:00:00,1997,1180,Japan,national,institution_alias,Bank of Japan,False,False,,,5,0.37938019,0.75876039,0.63250272,True,dovish
c48dd2ade7bb597d,https://www.bis.org/review/r970701c.pdf,"Bank of France reports industrial output generally stabilized in May 1997 (Central Bank Articles and Speeches, 17 Jun 97)",Bank of France,1997-06-17 00:00:00,1997,329,France,national,institution_alias,Bank of France,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
71c9e1a3c4c3480e,https://www.bis.org/review/r970701b.pdf,"Mr. Stals elucidates the opportunities and concerns relating to the South African economy (Central Bank Articles and Speeches, 30 May 97)",Chris Stals,1997-05-30 00:00:00,1997,2788,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,11,0.55878661,0.88242678,0.65408559,True,hawkish
33b1d5197785ce93,https://www.bis.org/review/r970701a.pdf,"Mr. Thiessen discusses the challenges and prospects for the Canadian economy (Central Bank Articles and Speeches, 19 Jun 97)",Gordon Thiessen,1997-06-19 00:00:00,1997,2315,Canada,national,institution_alias,Bank of Canada,True,False,,,42,0.36758958,0.73517916,0.60153089,True,dovish
f4ce9f2043836387,https://www.bis.org/review/r970626c.pdf,"Mr. Greenspan examines the process by which former centrally planned economies are embracing free markets (Central Bank Articles and Speeches, 10 Jun 97)",Alan Greenspan,1997-06-10 00:00:00,1997,2497,United States,national,institution_alias,Federal Reserve System,False,False,,,1,0.36637565,0.73275129,0.31615324,True,dovish
f789492298ff63ee,https://www.bis.org/review/r970626b.pdf,"Mr. Tietmeyer emphasises that monetary stability is a perpetual challenge (Central Bank Articles and Speeches, 19 Jun 97)",Hans Tietmeyer,1997-06-19 00:00:00,1997,3371,Germany,national,institution_alias,Deutsche Bundesbank,True,False,,,32,0.55526310,0.88947380,0.52659376,True,hawkish
fd569d8a4c111681,https://www.bis.org/review/r970626a.pdf,"Mr. Trichet discusses Franco-German monetary cooperation and monetary union (Central Bank Articles and Speeches, 2 Jun 97)",Jean-Claude Trichet,1997-06-02 00:00:00,1997,4664,France,national,institution_alias,Bank of France,True,False,,,21,0.44168840,0.88337680,0.43510708,True,dovish
f9c9cb3a4bf5028b,https://www.bis.org/review/r970624.pdf,"Mr. George discusses the framework of monetary policy in the UK and Europe (Central Bank Articles and Speeches, 24 Jun 97)",Edward George,1997-06-24 00:00:00,1997,3768,United Kingdom,national,institution_alias,Bank of England,True,False,,,48,0.42352040,0.84704079,0.35196776,True,dovish
25adacb449357783,https://www.bis.org/review/r970619a.pdf,"Mr. Matsushita comments on recent monetary and economic conditions in Japan and the reform of the financial markets (Central Bank Articles and Speeches, 14 Apr 97)",Masaru Hayami,1997-04-14 00:00:00,1997,5619,Japan,national,institution_alias,Bank of Japan,True,False,,,14,0.39353913,0.78707826,0.61673345,True,dovish
90b19ad8b10b54d6,https://www.bis.org/review/r970617b.pdf,"Mr. McDonough examines recent developments and trends in the foreign exchange markets (Central Bank Articles and Speeches, 30 May 97)",William J McDonough,1997-05-30 00:00:00,1997,3676,United States,national,institution_alias,Federal Reserve Bank,True,False,,,16,0.50799261,0.98401479,0.46976254,True,balanced
cd8dc631809c9a00,https://www.bis.org/review/r970617a.pdf,"Bank of Japan presents the summary of an article published in the May edition of its Quarterly Bulletin (Central Bank Articles and Speeches, 30 May 97)",Bank of Japan,1997-05-30 00:00:00,1997,849,Japan,national,institution_alias,Bank of Japan,False,False,,,1,0.69218283,0.61563433,0.58490478,True,hawkish
